time_min,time_days,m_sodium_mEq,v_ecf_L,prc_pg_per_mL,agt_fmol_per_mL,angi_fmol_per_mL,angii_fmol_per_mL,ang17_fmol_per_mL,angiv_fmol_per_mL,at1_bound_fmol_per_mL,at2_bound_fmol_per_mL,n_aldo,n_adh,baro_integral_min,ra_integral_min,a_auto,a_baro,a_chemo,alpha_map,alpha_rap,at1_bound_pg_per_mL,autonomic_adh_stimulus,beta_rsna,c_adh_mU_per_L,c_aldo_ng_per_L,c_anp_hat,c_sodium_mEq_per_L,delta_ra,delta_rihp_mmHg,epsilon_aum,epsilon_aum_adh,eta_cd,eta_dt,eta_pt,gamma_at1_tubule,gamma_filtered_sodium,gamma_rihp_cd,gamma_rihp_dt,gamma_rihp_pt,gamma_rsna_tubule,gfr_L_per_min,gfr_mL_per_min,implied_p_gh_mmHg,lambda_aldo_cd,lambda_anp,lambda_dt,mu_adh,mu_aldo,n_adh_stimulus,n_aldo_stimulus,net_filtration_pressure_mmHg,p_b_cvp_mmHg,p_b_total_mmHg,p_gh_mmHg,p_gh_residual_mmHg,p_ma_mmHg,p_peritubular_mmHg,p_ra_mmHg,phi_cd_reab_mEq_per_min,phi_dt_reab_mEq_per_min,phi_dt_sodium_mEq_per_min,phi_filtered_sodium_mEq_per_min,phi_md_sodium_mEq_per_min,phi_pt_reab_mEq_per_min,phi_tubular_water_reab_L_per_min,phi_urine_L_per_min,phi_urine_sodium_mEq_per_min,phi_water_in_L_per_min,pra_fmol_per_mL_per_min,psi_aldo_dt,psi_at1_aa,psi_at1_ea,psi_at1_preglom,r_aa_equivalent_mmHg_min_per_L,r_aa_single_mmHg_min_per_L,r_ea_equivalent_mmHg_min_per_L,r_ea_single_mmHg_min_per_L,r_preglom_mmHg_min_per_L,r_renal_mmHg_min_per_L,raw_v_at1,raw_v_md,raw_v_rsna,renal_blood_flow_L_per_min,renin_secretion_pg_per_mL_per_min,rsna,sigma_myo,sigma_tgf,sngfr_nL_per_min,sodium_adh_stimulus,sodium_intake_mEq_per_min,v_at1,v_md,v_rsna,xi_at1,xi_k_sodium,xi_map
3.750000000000000000e+02,2.604166666666666852e-01,2.125321308475446585e+03,1.490157588391619825e+01,2.813143691381872102e+01,4.747869710540320957e+05,1.230317244520471398e+01,6.491857515677438961e+00,2.100177545945370028e+01,1.834130217809611496e+00,2.210328534909534071e+01,7.305323123853544764e+00,9.877791517299356894e-01,5.412386213590348882e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e-01,2.500000000000000000e-01,1.050000000000000044e+00,1.000000000000000000e+00,2.312401506651656291e+01,0.000000000000000000e+00,1.075000000000000178e+00,2.164954485436139553e+00,8.396122789704453737e+01,1.021838151365224157e+00,1.426239295113331877e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.851138140417881273e-01,4.533200003657332777e-01,6.057176113285721586e-01,1.005666971521073538e+00,8.815790226121686946e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.540135855238784046e-01,8.350348272550216222e-02,8.350348272550216677e+01,5.669186718602210107e+01,9.653314302178200856e-01,1.017716184863477480e+00,9.687529600070825531e-01,8.940125879594347236e-01,1.005448529162902727e+00,5.413098371110626195e-01,9.875611026896643496e-01,1.069186718636391475e+01,0.000000000000000000e+00,1.800000000000000000e+01,5.669186718636391475e+01,3.418136884647537954e-10,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.272148281736052766e+00,2.128674444835684465e+00,2.567069054498769543e+00,1.190959483419284837e+01,4.695743499334454008e+00,7.213851334858394360e+00,9.067904603309936973e-02,2.999999999999999737e-04,2.949207727627167763e-01,-4.097107984183008533e-06,2.860029419571570131e+01,9.066400007314665555e-01,2.063820487910152490e+00,2.073849088854455402e+00,2.063820487910152490e+00,5.510809211478088088e+01,1.102161842295617610e+08,1.036924544427227630e+02,2.073849088854455352e+08,2.410479699464714187e+01,1.829053435521507822e+02,9.951621535345270830e-01,1.035795893016207003e+01,1.086616004830798232e+00,5.467308830782604545e-01,1.624932800941101929e+00,1.050000000000000044e+00,7.243222655303263036e-01,1.143093885565983570e+00,4.175174136275108339e+01,1.623929511333187747e+00,2.520000000000000018e-01,9.951621528017717822e-01,1.009999295006633657e+00,1.000000000000000000e+00,1.060966596846377952e+00,9.453136733225733224e-01,9.846600667382185978e-01
3.900000000000000000e+02,2.708333333333333148e-01,2.124677279181387348e+03,1.489702086251134538e+01,2.813140304422811511e+01,4.747855480232087430e+05,1.230315746980646274e+01,6.491849497747513631e+00,2.100162435893151169e+01,1.834127910549073093e+00,2.210323724276506852e+01,7.305307224303708935e+00,9.876869802769122630e-01,5.413868934188561521e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e-01,2.500000000000000000e-01,1.050000000000000044e+00,1.000000000000000000e+00,2.312396473863596214e+01,0.000000000000000000e+00,1.075000000000000178e+00,2.165547573675424609e+00,8.395339332353754003e+01,1.021838151365224157e+00,1.426243071544714383e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.851060859799649849e-01,4.533073099193762334e-01,6.057175723665789713e-01,1.005666920745714288e+00,8.815790104160036167e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.540135855238784046e-01,8.350346030494282257e-02,8.350346030494281990e+01,5.669186431527185732e+01,9.653260253718380923e-01,1.017716184863477480e+00,9.687499256652771784e-01,8.940921504676255793e-01,1.005443393801062735e+00,5.414357181571460842e-01,9.875328023818915613e-01,1.069186431561367812e+01,0.000000000000000000e+00,1.800000000000000000e+01,5.669186431561367812e+01,3.418207938921113964e-10,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.272186818486134019e+00,2.128620128766777864e+00,2.567135007291732496e+00,1.190962317099337753e+01,4.695755136058510359e+00,7.213868034934867168e+00,9.067913074375127946e-02,2.999999999999999737e-04,2.949481888055984768e-01,-3.291519840368552219e-06,2.860025976163191430e+01,9.066146198387524668e-01,2.063817702464471715e+00,2.073846556459981727e+00,2.063817702464471715e+00,5.510804514365160145e+01,1.102160902873032093e+08,1.036923278229990899e+02,2.073846556459981799e+08,2.410475650016432425e+01,1.829051294668149978e+02,9.951642111479117592e-01,1.035793049708308011e+01,1.086616004830798232e+00,5.467315230114597746e-01,1.624931700153142922e+00,1.050000000000000044e+00,7.243220263011398430e-01,1.143094831579732684e+00,4.175173015247140995e+01,1.624307154471438253e+00,2.520000000000000018e-01,9.951642104151550150e-01,1.009996522511596106e+00,1.000000000000000000e+00,1.060965748042264289e+00,9.452873399468586513e-01,9.846600667382185978e-01
4.050000000000000000e+02,2.812500000000000000e-01,2.124032902775292769e+03,1.489247590041073366e+01,2.813137989322598287e+01,4.747841498649380519e+05,1.230314723163609969e+01,6.491844014728498813e+00,2.100151130651200049e+01,1.834126332215306521e+00,2.210320418538467635e+01,7.305296298559342816e+00,9.876219606257237160e-01,5.414884050712723829e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e-01,2.500000000000000000e-01,1.050000000000000044e+00,1.000000000000000000e+00,2.312393015466573942e+01,0.000000000000000000e+00,1.075000000000000178e+00,2.165953620285089531e+00,8.394786665318650876e+01,1.021838151365224157e+00,1.426245653831618370e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.851006398439451583e-01,4.532983573171202041e-01,6.057175456205574626e-01,1.005666885854188175e+00,8.815790020753708767e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.540135855238784046e-01,8.350344499058247327e-02,8.350344499058248005e+01,5.669186235440626831e+01,9.653222123963861590e-01,1.017716184863477480e+00,9.687477913525215367e-01,8.941466026021747115e-01,1.005439770789474663e+00,5.415217943872789874e-01,9.875134483436789345e-01,1.069186235474807489e+01,0.000000000000000000e+00,1.800000000000000000e+01,5.669186235474807489e+01,3.418065830373961944e-10,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.272213897836779406e+00,2.128581697453718391e+00,2.567181397854825242e+00,1.190964254977858694e+01,4.695763095308543633e+00,7.213879454470043306e+00,9.067918860088078348e-02,2.999999999999999737e-04,2.949675000180458362e-01,-2.740179849422888503e-06,2.860023622477974925e+01,9.065967146342404082e-01,2.063815788380836569e+00,2.073844816266354307e+00,2.063815788380836569e+00,5.510801279530808472e+01,1.102160255906161666e+08,1.036922408133177100e+02,2.073844816266354322e+08,2.410472870628034414e+01,1.829049823149061638e+02,9.951656250897257250e-01,1.035791104944107666e+01,1.086616004830798232e+00,5.467319628714691904e-01,1.624930957964475287e+00,1.050000000000000044e+00,7.243218628956729077e-01,1.143095478625943073e+00,4.175172249529123292e+01,1.624565383161836962e+00,2.520000000000000018e-01,9.951656243569678706e-01,1.009994626181938360e+00,1.000000000000000000e+00,1.060965164766154878e+00,9.452693335219564119e-01,9.846600667382185978e-01
4.200000000000000000e+02,2.916666666666666852e-01,2.123388282495848216e+03,1.488793780867631611e+01,2.813136419158018242e+01,4.747827760164451902e+05,1.230314028718910713e+01,6.491840295174033493e+00,2.100142712999164729e+01,1.834125261326180922e+00,2.210318153403930808e+01,7.305288812097738393e+00,9.875762934203975441e-01,5.415577494119374613e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e-01,2.500000000000000000e-01,1.050000000000000044e+00,1.000000000000000000e+00,2.312390645728124738e+01,0.000000000000000000e+00,1.075000000000000178e+00,2.166230997647749845e+00,8.394398494073378458e+01,1.021838151365224157e+00,1.426247415715553757e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.850968181699386816e-01,4.532920691203167207e-01,6.057175273101241819e-01,1.005666861946034052e+00,8.815789963839906207e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.540135855238784046e-01,8.350343455147075933e-02,8.350343455147076099e+01,5.669186101777225417e+01,9.653195341736946489e-01,1.017716184863477480e+00,9.687462962307091807e-01,8.941837909895534731e-01,1.005437225922619415e+00,5.415805238517918951e-01,9.875002416285659779e-01,1.069186101811405365e+01,0.000000000000000000e+00,1.800000000000000000e+01,5.669186101811405365e+01,3.417994776100385934e-10,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.272232850356152856e+00,2.128554631785801732e+00,2.567213895372837840e+00,1.190965577324080549e+01,4.695768527158639571e+00,7.213887246082165916e+00,9.067922803993047620e-02,2.999999999999999737e-04,2.949810450166849840e-01,-2.363639152422845890e-06,2.860022026143985130e+01,9.065841382406334414e-01,2.063814476825907906e+00,2.073843623863115049e+00,2.063814476825907906e+00,5.510799058793599414e+01,1.102159811758719832e+08,1.036921811931557471e+02,2.073843623863115013e+08,2.410470968090406174e+01,1.829048814619958137e+02,9.951665939433576025e-01,1.035789777721699245e+01,1.086616004830798232e+00,5.467322643369587620e-01,1.624930457807248541e+00,1.050000000000000044e+00,7.243217515095042858e-01,1.143095920205024818e+00,4.175171727573538050e+01,1.624741571555375685e+00,2.520000000000000018e-01,9.951665932105990819e-01,1.009993332014133660e+00,1.000000000000000000e+00,1.060964765097488272e+00,9.452570478483224292e-01,9.846600667382185978e-01
4.350000000000000000e+02,3.020833333333333148e-01,2.122743491480970533e+03,1.488340440561256450e+01,2.813135355552357098e+01,4.747814259661887772e+05,1.230313558334419710e+01,6.491837775884511608e+00,2.100136474485787730e+01,1.834124536065297573e+00,2.210316611308653378e+01,7.305283715342160811e+00,9.875443467122817509e-01,5.416049934996414184e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e-01,2.500000000000000000e-01,1.050000000000000044e+00,1.000000000000000000e+00,2.312389032418887425e+01,0.000000000000000000e+00,1.075000000000000178e+00,2.166419973998565673e+00,8.394126947054394350e+01,1.021838151365224157e+00,1.426248614651953801e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.850941469966974173e-01,4.532876700616884080e-01,6.057175148456253044e-01,1.005666845669437315e+00,8.815789925110442127e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.540135855238784046e-01,8.350342744855410171e-02,8.350342744855410615e+01,5.669186010830784994e+01,9.653176605412179256e-01,1.017716184863477480e+00,9.687452528895795778e-01,8.942091232368980513e-01,1.005435445546879469e+00,5.416204883984599983e-01,9.874912545588394597e-01,1.069186010864969205e+01,0.000000000000000000e+00,1.800000000000000000e+01,5.669186010864969205e+01,3.418421101741841994e-10,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.272246064891653372e+00,2.128535650352867847e+00,2.567236573196017169e+00,1.190966477171902227e+01,4.695772223548885016e+00,7.213892548170137253e+00,9.067925485246652872e-02,2.999999999999999737e-04,2.949905083043637966e-01,-2.107144515344459845e-06,2.860020944811562771e+01,9.065753401233768161e-01,2.063813583924117623e+00,2.073842812079357945e+00,2.063813583924117623e+00,5.510797546616625198e+01,1.102159509323325008e+08,1.036921406039678857e+02,2.073842812079357803e+08,2.410469672991794354e+01,1.829048128000520705e+02,9.951672535364614047e-01,1.035788874541282567e+01,1.086616004830798232e+00,5.467324695786874855e-01,1.624930117909794136e+00,1.050000000000000044e+00,7.243216757208078560e-01,1.143096220699762799e+00,4.175171372427704597e+01,1.624861465195380106e+00,2.520000000000000018e-01,9.951672528037024401e-01,1.009992451327513585e+00,1.000000000000000000e+00,1.060964493004378451e+00,9.452486876434047502e-01,9.846600667382185978e-01
4.500000000000000000e+02,3.125000000000000000e-01,2.122098581320506582e+03,1.487887419620664886e+01,2.813134632137392188e+01,4.747800992419656832e+05,1.230313238370803397e+01,6.491836062015937436e+00,2.100131869528279793e+01,1.834124042602247151e+00,2.210315563402463823e+01,7.305280251923398360e+00,9.875220867457090712e-01,5.416370856684487034e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e-01,2.500000000000000000e-01,1.050000000000000044e+00,1.000000000000000000e+00,2.312387936120389753e+01,0.000000000000000000e+00,1.075000000000000178e+00,2.166548342673794814e+00,8.393937737338526972e+01,1.021838151365224157e+00,1.426249428106283119e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.850922872752468029e-01,4.532846048075490630e-01,6.057175063783061253e-01,1.005666834608929916e+00,8.815789898832264715e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.540135855238784046e-01,8.350342263102521201e-02,8.350342263102521656e+01,5.669185949146680770e+01,9.653163549897310070e-01,1.017716184863477480e+00,9.687445275902319963e-01,8.942263291466363562e-01,1.005434204959183564e+00,5.416476035427706393e-01,9.874851567559789212e-01,1.069185949180860717e+01,0.000000000000000000e+00,1.800000000000000000e+01,5.669185949180860717e+01,3.417994776100385934e-10,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.272255244005383368e+00,2.128522393520519973e+00,2.567252338172002712e+00,1.190967087724169637e+01,4.695774731692522685e+00,7.213896145549173688e+00,9.067927303008661843e-02,2.999999999999999737e-04,2.949970941666193447e-01,-1.932930855281372873e-06,2.860020209339682040e+01,9.065692096150981261e-01,2.063812977166977980e+00,2.073842260444680452e+00,2.063812977166977980e+00,5.510796518338182892e+01,1.102159303667636514e+08,1.036921130222340253e+02,2.073842260444680452e+08,2.410468793253072661e+01,1.829047661381465844e+02,9.951677017529212410e-01,1.035788261697727819e+01,1.086616004830798232e+00,5.467326090588080501e-01,1.624929888346850371e+00,1.050000000000000044e+00,7.243216243173841162e-01,1.143096424596526717e+00,4.175171131551260828e+01,1.624942810628311918e+00,2.520000000000000018e-01,9.951677010201619433e-01,1.009991853746887491e+00,1.000000000000000000e+00,1.060964308107787524e+00,9.452430154198498968e-01,9.846600667382185978e-01
4.650000000000000000e+02,3.229166666666666852e-01,2.121453588322055111e+03,1.487434615509352653e+01,2.813134143015360422e+01,4.747787954006792861e+05,1.230313021976709464e+01,6.491834902494660220e+00,2.100128481524414781e+01,1.834123708594154634e+00,2.210314849742962195e+01,7.305277893218265817e+00,9.875066361168789442e-01,5.416588235091137626e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e-01,2.500000000000000000e-01,1.050000000000000044e+00,1.000000000000000000e+00,2.312387189504092433e+01,0.000000000000000000e+00,1.075000000000000178e+00,2.166635294036455051e+00,8.393806406993471114e+01,1.021838151365224157e+00,1.426249978454071936e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.850909974214407061e-01,4.532824771881380221e-01,6.057175006196580114e-01,1.005666827076348246e+00,8.815789881050682952e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.540135855238784046e-01,8.350341937644020773e-02,8.350341937644020618e+01,5.669185907474659558e+01,9.653154487909989534e-01,1.017716184863477480e+00,9.687440252456688272e-01,8.942379828141303610e-01,1.005433343844030381e+00,5.416659484690645732e-01,9.874810304824800378e-01,1.069185907508837374e+01,0.000000000000000000e+00,1.800000000000000000e+01,5.669185907508837374e+01,3.417781613279657904e-10,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.272261596834852959e+00,2.128513172157464162e+00,2.567263257060226955e+00,1.190967500864891804e+01,4.695776429217691117e+00,7.213898579431226921e+00,9.067928532272082065e-02,2.999999999999999737e-04,2.950016602253739961e-01,-1.814934882753832524e-06,2.860019712065616559e+01,9.065649543762760443e-01,2.063812563944874778e+00,2.073841884762835708e+00,2.063812563944874778e+00,5.510795816024253924e+01,1.102159163204850852e+08,1.036920942381417916e+02,2.073841884762835801e+08,2.410468195055760887e+01,1.829047343489419575e+02,9.951680070037033365e-01,1.035787846921560096e+01,1.086616004830798232e+00,5.467327040820169071e-01,1.624929736071331732e+00,1.050000000000000044e+00,7.243215895906975899e-01,1.143096562594715149e+00,4.175170968822009598e+01,1.624997845407193608e+00,2.520000000000000018e-01,9.951680062709438168e-01,1.009991449300760902e+00,1.000000000000000000e+00,1.060964182186933336e+00,9.452391778439785952e-01,9.846600667382185978e-01
4.800000000000000000e+02,3.333333333333333148e-01,2.120808538043420867e+03,1.486981957775738827e+01,2.813133816958886158e+01,4.747775140197885921e+05,1.230312877715939912e+01,6.491834129414663757e+00,2.100125996530426420e+01,1.834123485869953996e+00,2.210314364933288900e+01,7.305276290881209000e+00,9.874959442469710691e-01,5.416735243910142383e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e-01,2.500000000000000000e-01,1.050000000000000044e+00,1.000000000000000000e+00,2.312386682305908536e+01,0.000000000000000000e+00,1.075000000000000178e+00,2.166694097564056953e+00,8.393715526099254021e+01,1.021838151365224157e+00,1.426250350216605227e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.850901054657640543e-01,4.532810048570773964e-01,6.057174967121959908e-01,1.005666821959244839e+00,8.815789869037446991e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.540135855238784046e-01,8.350341718071208064e-02,8.350341718071207708e+01,5.669185879360342284e+01,9.653148216916351831e-01,1.017716184863477480e+00,9.687436783146095021e-01,8.942458635670446077e-01,1.005432747938887594e+00,5.416783405535076090e-01,9.874782427192856371e-01,1.069185879394520811e+01,0.000000000000000000e+00,1.800000000000000000e+01,5.669185879394520811e+01,3.417852667553233914e-10,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.272265981282606706e+00,2.128506778355695683e+00,2.567270797911433089e+00,1.190967779982738861e+01,4.695777576267128772e+00,7.213900223560259839e+00,9.067929362296756057e-02,2.999999999999999737e-04,2.950048166288263829e-01,-1.735140508978688656e-06,2.860019380574867753e+01,9.065620097141547928e-01,2.063812283231070133e+00,2.073841629551222088e+00,2.063812283231070133e+00,5.510795337753784651e+01,1.102159067550756931e+08,1.036920814775611035e+02,2.073841629551222026e+08,2.410467789222897395e+01,1.829047127473279488e+02,9.951682143695544935e-01,1.035787566649408475e+01,1.086616004830798232e+00,5.467327686528454800e-01,1.624929634975148307e+00,1.050000000000000044e+00,7.243215661621007495e-01,1.143096655842555709e+00,4.175170859035603854e+01,1.625035021660522716e+00,2.520000000000000018e-01,9.951682136367947518e-01,1.009991176008814495e+00,1.000000000000000000e+00,1.060964096645216959e+00,9.452365855450111098e-01,9.846600667382185978e-01
4.950000000000000000e+02,3.437500000000000000e-01,2.120163448301362678e+03,1.486529398640979061e+01,2.813133599551095898e+01,4.747762546927740914e+05,1.230312781560059676e+01,6.491833614373048178e+00,2.100124179979321681e+01,1.834123337578246860e+00,2.210314039292722654e+01,7.305275214611542722e+00,9.874885629462333281e-01,5.416834545895831132e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e-01,2.500000000000000000e-01,1.050000000000000044e+00,1.000000000000000000e+00,2.312386341627260933e+01,0.000000000000000000e+00,1.075000000000000178e+00,2.166733818358332453e+00,8.393652785042982600e+01,1.021838151365224157e+00,1.426250601057514871e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.850894901023038663e-01,4.532799884036362581e-01,6.057174940851505207e-01,1.005666818522150230e+00,8.815789860932621291e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.540135855238784046e-01,8.350341569768919558e-02,8.350341569768919214e+01,5.669185860371570129e+01,9.653143887599914263e-01,1.017716184863477480e+00,9.687434392599072464e-01,8.942511867017065574e-01,1.005432336540891258e+00,5.416867019171623943e-01,9.874763619636252043e-01,1.069185860405751498e+01,0.000000000000000000e+00,1.800000000000000000e+01,5.669185860405751498e+01,3.418136884647537954e-10,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.272269000462953770e+00,2.128502356045045563e+00,2.567275993979220683e+00,1.190967968291847434e+01,4.695778350024266246e+00,7.213901332894208096e+00,9.067929921862111220e-02,2.999999999999999737e-04,2.950069935162669132e-01,-1.681242588294842855e-06,2.860019159543614009e+01,9.065599768072725162e-01,2.063812094679134290e+00,2.073841458128787174e+00,2.063812094679134290e+00,5.510795017133867901e+01,1.102159003426773548e+08,1.036920729064393640e+02,2.073841458128787279e+08,2.410467516339614136e+01,1.829046982411741737e+02,9.951683536546411801e-01,1.035787377588107816e+01,1.086616004830798232e+00,5.467328120141680126e-01,1.624929565805620646e+00,1.050000000000000044e+00,7.243215503381263964e-01,1.143096718744050388e+00,4.175170784884459607e+01,1.625060105751487072e+00,2.520000000000000018e-01,9.951683529218813273e-01,1.009990991656104065e+00,1.000000000000000000e+00,1.060964039187914043e+00,9.452348364329061781e-01,9.846600667382185978e-01
5.100000000000000000e+02,3.541666666666666852e-01,2.119518331385208057e+03,1.486076906056504221e+01,2.813133451317660416e+01,4.747750170271353563e+05,1.230312716007145468e+01,6.491833263320837766e+00,2.100122856046272446e+01,1.834123236533259371e+00,2.210313821618151664e+01,7.305274495178637473e+00,9.874834808373879058e-01,5.416901459229488403e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e-01,2.500000000000000000e-01,1.050000000000000044e+00,1.000000000000000000e+00,2.312386113900478080e+01,0.000000000000000000e+00,1.075000000000000178e+00,2.166760583691795361e+00,8.393609587117796877e+01,1.021838151365224157e+00,1.426250769894286350e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.850890666944887242e-01,4.532792885608812328e-01,6.057174923265851163e-01,1.005666816224622728e+00,8.815789855478334269e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.540135855238784046e-01,8.350341469796898619e-02,8.350341469796899219e+01,5.669185847571053927e+01,9.653140906799017040e-01,1.017716184863477480e+00,9.687432749727362680e-01,8.942547735433070688e-01,1.005432053286118288e+00,5.416923298095449590e-01,9.874750963070317855e-01,1.069185847605236717e+01,0.000000000000000000e+00,1.800000000000000000e+01,5.669185847605236717e+01,3.418278993194689974e-10,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.272271074049753814e+00,2.128499305716791579e+00,2.567279564909693779e+00,1.190968095017801254e+01,4.695778870626485357e+00,7.213902079551527180e+00,9.067930298134682654e-02,2.999999999999999737e-04,2.950084908599399647e-01,-1.644925020557845563e-06,2.860019008839621435e+01,9.065585771217624655e-01,2.063811968641514394e+00,2.073841343541389381e+00,2.063811968641514394e+00,5.510794803460076707e+01,1.102158960692015290e+08,1.036920671770694753e+02,2.073841343541389406e+08,2.410467333632651332e+01,1.829046885479967273e+02,9.951684467598373995e-01,1.035787250383132729e+01,1.086616004830798232e+00,5.467328409887022289e-01,1.624929518272028028e+00,1.050000000000000044e+00,7.243215396710308562e-01,1.143096761065650391e+00,4.175170734898448899e+01,1.625076989428634988e+00,2.520000000000000018e-01,9.951684460270775467e-01,1.009990867619181332e+00,1.000000000000000000e+00,1.060964000780553418e+00,9.452336591354946194e-01,9.846600667382185978e-01
5.250000000000000000e+02,3.645833333333333148e-01,2.118873195772021063e+03,1.485624458396356928e+01,2.813133349753324097e+01,4.747738006422761246e+05,1.230312671058912244e+01,6.491833022371070960e+00,2.100121892850750882e+01,1.834123167092522655e+00,2.210313674008876106e+01,7.305274007317471785e+00,9.874799934444236094e-01,5.416946386098019373e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e-01,2.500000000000000000e-01,1.050000000000000044e+00,1.000000000000000000e+00,2.312385959474606167e+01,0.000000000000000000e+00,1.075000000000000178e+00,2.166778554439207749e+00,8.393579944277600191e+01,1.021838151365224157e+00,1.426250883119693924e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.850887763284294163e-01,4.532788083204560281e-01,6.057174911368089498e-01,1.005666814666625219e+00,8.815789851819566536e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.540135855238784046e-01,8.350341402918454170e-02,8.350341402918454037e+01,5.669185839007876382e+01,9.653138861335844867e-01,1.017716184863477480e+00,9.687431624356481752e-01,8.942571817788307342e-01,1.005431858912681387e+00,5.416961039897975061e-01,9.874742472638768920e-01,1.069185839042055619e+01,0.000000000000000000e+00,1.800000000000000000e+01,5.669185839042055619e+01,3.417923721826809924e-10,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.272272493611388278e+00,2.128497208964023280e+00,2.567282011006111198e+00,1.190968180026338885e+01,4.695779219970134477e+00,7.213902580293254374e+00,9.067930550449755656e-02,2.999999999999999737e-04,2.950095173947229199e-01,-1.620541101118692928e-06,2.860018905582546367e+01,9.065576166409120562e-01,2.063811883173002570e+00,2.073841265837491399e+00,2.063811883173002570e+00,5.510794657861291768e+01,1.102158931572258323e+08,1.036920632918745753e+02,2.073841265837491453e+08,2.410467210060303955e+01,1.829046819710905254e+02,9.951685098962556042e-01,1.035787165023800860e+01,1.086616004830798232e+00,5.467328606481804965e-01,1.624929487451730159e+00,1.050000000000000044e+00,7.243215325350462752e-01,1.143096789465023688e+00,4.175170701459227018e+01,1.625088311969392407e+00,2.520000000000000018e-01,9.951685091634956404e-01,1.009990784385732088e+00,1.000000000000000000e+00,1.060963974735788629e+00,9.452328696158165400e-01,9.846600667382185978e-01
