time_min,time_days,m_sodium_mEq,v_ecf_L,prc_pg_per_mL,agt_fmol_per_mL,angi_fmol_per_mL,angii_fmol_per_mL,ang17_fmol_per_mL,angiv_fmol_per_mL,at1_bound_fmol_per_mL,at2_bound_fmol_per_mL,n_aldo,n_adh,baro_integral_min,ra_integral_min,a_auto,a_baro,a_chemo,alpha_map,alpha_rap,at1_bound_pg_per_mL,autonomic_adh_stimulus,beta_rsna,c_adh_mU_per_L,c_aldo_ng_per_L,c_anp_hat,c_sodium_mEq_per_L,delta_ra,delta_rihp_mmHg,epsilon_aum,epsilon_aum_adh,eta_cd,eta_dt,eta_pt,gamma_at1_tubule,gamma_filtered_sodium,gamma_rihp_cd,gamma_rihp_dt,gamma_rihp_pt,gamma_rsna_tubule,gfr_L_per_min,gfr_mL_per_min,implied_p_gh_mmHg,lambda_aldo_cd,lambda_anp,lambda_dt,mu_adh,mu_aldo,n_adh_stimulus,n_aldo_stimulus,net_filtration_pressure_mmHg,p_b_cvp_mmHg,p_b_total_mmHg,p_gh_mmHg,p_gh_residual_mmHg,p_ma_mmHg,p_peritubular_mmHg,p_ra_mmHg,phi_cd_reab_mEq_per_min,phi_dt_reab_mEq_per_min,phi_dt_sodium_mEq_per_min,phi_filtered_sodium_mEq_per_min,phi_md_sodium_mEq_per_min,phi_pt_reab_mEq_per_min,phi_tubular_water_reab_L_per_min,phi_urine_L_per_min,phi_urine_sodium_mEq_per_min,phi_water_in_L_per_min,pra_fmol_per_mL_per_min,psi_aldo_dt,psi_at1_aa,psi_at1_ea,psi_at1_preglom,r_aa_equivalent_mmHg_min_per_L,r_aa_single_mmHg_min_per_L,r_ea_equivalent_mmHg_min_per_L,r_ea_single_mmHg_min_per_L,r_preglom_mmHg_min_per_L,r_renal_mmHg_min_per_L,raw_v_at1,raw_v_md,raw_v_rsna,renal_blood_flow_L_per_min,renin_secretion_pg_per_mL_per_min,rsna,sigma_myo,sigma_tgf,sngfr_nL_per_min,sodium_adh_stimulus,sodium_intake_mEq_per_min,v_at1,v_md,v_rsna,xi_at1,xi_k_sodium,xi_map
3.000000000000000000e+02,2.083333333333333426e-01,2.109717151042988462e+03,1.483143151519204572e+01,2.817012111990086964e+01,4.747902368608257384e+05,1.232009033369571149e+01,6.500784006838739693e+00,2.102943451829393595e+01,1.836652071122232943e+00,2.213360465624940687e+01,7.315343911811243771e+00,1.015513066886773785e+00,4.154582688109780264e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e-01,2.500000000000000000e-01,1.050000000000000044e+00,1.000000000000000000e+00,2.315573451927500770e+01,0.000000000000000000e+00,1.075000000000000178e+00,1.661833075243912106e+00,8.631861068537577353e+01,1.021838151365224157e+00,1.422463602978562847e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.875950781965954439e-01,4.571014285359640827e-01,6.057451734768850571e-01,1.005698952273227587e+00,8.815911022915998707e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.540135855238784046e-01,8.352783126981763728e-02,8.352783126981763928e+01,5.669498479732210683e+01,9.669365710366742972e-01,1.017716184863477480e+00,9.698560278421402003e-01,8.130670915508180219e-01,1.006962647526163712e+00,4.154534326187615534e-01,1.015650683535722631e+00,1.069498479767191412e+01,0.000000000000000000e+00,1.800000000000000000e+01,5.669498479767191412e+01,3.498072942420549225e-10,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.257267201358057029e+00,2.141223324404595285e+00,2.543127217361709658e+00,1.188152998170502705e+01,4.684350541766304943e+00,7.197179439938722112e+00,9.057871777768060351e-02,2.999999999999999737e-04,2.858600160036526283e-01,-8.237029460483715274e-04,2.863962313856588437e+01,9.142028570719281655e-01,2.065576016930015690e+00,2.075445132033379103e+00,2.065576016930015690e+00,5.512983179413784995e+01,1.102596635882757008e+08,1.037722566016689569e+02,2.075445132033379078e+08,2.413395433820670277e+01,1.830360427340135061e+02,9.938670649943520674e-01,1.038573483070955561e+01,1.086616004830798232e+00,5.463404830343671081e-01,1.627169887469301690e+00,1.050000000000000044e+00,7.245820664726595473e-01,1.142163257242541530e+00,4.176391563490881964e+01,1.246360297856284660e+00,1.260000000000000009e-01,9.938670642625504481e-01,1.012707708909438731e+00,1.000000000000000000e+00,1.061501327860136179e+00,9.717118479651762897e-01,9.846600667382185978e-01
3.300000000000000000e+02,2.291666666666666574e-01,2.104921765201735525e+03,1.479771931573400856e+01,2.817011677128711611e+01,4.747861438658923726e+05,1.232008843791122565e+01,6.500783011308712389e+00,2.102979238552900654e+01,1.836651791807089706e+00,2.213360838622368121e+01,7.315345144599351812e+00,1.015600243637990951e+00,4.154533931883783171e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e-01,2.500000000000000000e-01,1.050000000000000044e+00,1.000000000000000000e+00,2.315573842149949257e+01,0.000000000000000000e+00,1.075000000000000178e+00,1.661813572753513268e+00,8.632602070922922621e+01,1.021838151365224157e+00,1.422463638003749793e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.876019768932026377e-01,4.571132001482432483e-01,6.057451757850816909e-01,1.005698956205053785e+00,8.815911022042886014e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.540135855238784046e-01,8.352783063910938777e-02,8.352783063910938210e+01,5.669498471656556404e+01,9.669415512377643740e-01,1.017716184863477480e+00,9.698585706485296498e-01,8.130633637062421037e-01,1.006967311366820717e+00,4.154546001249930787e-01,1.015650489816104507e+00,1.069498471691541397e+01,0.000000000000000000e+00,1.800000000000000000e+01,5.669498471691541397e+01,3.498499268062005285e-10,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.257235826475302076e+00,2.141278490782635213e+00,2.543072103530133798e+00,1.188153018454686105e+01,4.684350594312769012e+00,7.197179590234092039e+00,9.057871733579714313e-02,2.999999999999999737e-04,2.858362770548317222e-01,-8.237406925752739292e-04,2.863961871747523347e+01,9.142264002964864966e-01,2.065576232898739484e+00,2.075445328381815280e+00,2.065576232898739484e+00,5.512983725443712046e+01,1.102596745088742375e+08,1.037722664190907693e+02,2.075445328381815255e+08,2.413395663741140851e+01,1.830360603109393196e+02,9.938669058814045831e-01,1.038573470288593903e+01,1.086616004830798232e+00,5.463404305693713159e-01,1.627169606941290647e+00,1.050000000000000044e+00,7.245820597429510901e-01,1.142163261555240616e+00,4.176391531955469105e+01,1.246363800374979292e+00,1.260000000000000009e-01,9.938669051496030749e-01,1.012707696445423133e+00,1.000000000000000000e+00,1.061501393615788214e+00,9.717116024326628576e-01,9.846600667382185978e-01
3.600000000000000000e+02,2.500000000000000000e-01,2.100126824028664032e+03,1.476400799953320764e+01,2.817011322494192527e+01,4.747821904174656374e+05,1.232008687696710858e+01,6.500782180693772005e+00,2.102996980304111929e+01,1.836651554677411369e+00,2.213360642666318157e+01,7.315344496948000597e+00,1.015631358021229724e+00,4.154613432236596293e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e-01,2.500000000000000000e-01,1.050000000000000044e+00,1.000000000000000000e+00,2.315573637144648700e+01,0.000000000000000000e+00,1.075000000000000178e+00,1.661845372894638517e+00,8.632866543180452368e+01,1.021838151365224157e+00,1.422463889273876987e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.876044220785596073e-01,4.571174014005204844e-01,6.057451739890060693e-01,1.005698954139449430e+00,8.815911014010106017e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.540135855238784046e-01,8.352782900372995867e-02,8.352782900372996266e+01,5.669498450716999116e+01,9.669433286313983134e-01,1.017716184863477480e+00,9.698594596789341660e-01,8.130694421847683984e-01,1.006968975803326893e+00,4.154629757958995806e-01,1.015648615668198751e+00,1.069498450751984109e+01,0.000000000000000000e+00,1.800000000000000000e+01,5.669498450751984109e+01,3.498499268062005285e-10,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.257224941395007622e+00,2.141298517000171042e+00,2.543052834402425244e+00,1.188153205072490692e+01,4.684351351402596286e+00,7.197180699322310637e+00,9.057872829256083391e-02,2.999999999999999737e-04,2.858278930074176216e-01,-8.236791445551091065e-04,2.863961511202429122e+01,9.142348028010409688e-01,2.065576119438498282e+00,2.075445225229189283e+00,2.065576119438498282e+00,5.512983589779075544e+01,1.102596717955815047e+08,1.037722612614594766e+02,2.075445225229189396e+08,2.413395473055280860e+01,1.830360518898030193e+02,9.938669894721749998e-01,1.038573286120203676e+01,1.086616004830798232e+00,5.463404557054425403e-01,1.627169455253878017e+00,1.050000000000000044e+00,7.245820422933199056e-01,1.142163323692618082e+00,4.176391450186497423e+01,1.246388927387698686e+00,1.260000000000000009e-01,9.938669887403733805e-01,1.012707516863764701e+00,1.000000000000000000e+00,1.061501359070730732e+00,9.717098409867226394e-01,9.846600667382185978e-01
3.900000000000000000e+02,2.708333333333333148e-01,2.095332036340214472e+03,1.473029846681128419e+01,2.817011120485223685e+01,4.747783717205213616e+05,1.232008598507185404e+01,6.500781704108083758e+00,2.103005741828049580e+01,1.836651417885242665e+00,2.213360438543790565e+01,7.315343822305747423e+00,1.015641719943327637e+00,4.154680828912428736e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e-01,2.500000000000000000e-01,1.050000000000000044e+00,1.000000000000000000e+00,2.315573423595742852e+01,0.000000000000000000e+00,1.075000000000000178e+00,1.661872331564971494e+00,8.632954619518284289e+01,1.021838151365224157e+00,1.422464073665031208e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.876052292384665199e-01,4.571188005099370844e-01,6.057451722854331200e-01,1.005698951987760825e+00,8.815911008078201050e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.540135855238784046e-01,8.352782786431985074e-02,8.352782786431984619e+01,5.669498436127883423e+01,9.669439205396722636e-01,1.017716184863477480e+00,9.698597479454771353e-01,8.130745951273259386e-01,1.006969530088664300e+00,4.154691221677069279e-01,1.015647230175889204e+00,1.069498436162866284e+01,0.000000000000000000e+00,1.800000000000000000e+01,5.669498436162866284e+01,3.498286105241277255e-10,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.257221448313124768e+00,2.141305328536202257e+00,2.543046586430929512e+00,1.188153342882719166e+01,4.684351914967131769e+00,7.197181513860059887e+00,9.057873663536396280e-02,2.999999999999999737e-04,2.858251381178047446e-01,-8.236269681082472593e-04,2.863961305826644121e+01,9.142376010198741687e-01,2.065576001249796345e+00,2.075445117777673598e+00,2.065576001249796345e+00,5.512983405092745670e+01,1.102596681018549204e+08,1.037722558888836772e+02,2.075445117777673602e+08,2.413395294471140673e+01,1.830360428845225442e+02,9.938670765466099954e-01,1.038573149028412956e+01,1.086616004830798232e+00,5.463404825851158053e-01,1.627169383026485727e+00,1.050000000000000044e+00,7.245820301357216442e-01,1.142163369946578300e+00,4.176391393215992309e+01,1.246407366503120784e+00,1.260000000000000009e-01,9.938670758148083761e-01,1.012707383186258303e+00,1.000000000000000000e+00,1.061501323086004422e+00,9.717085483740515173e-01,9.846600667382185978e-01
4.200000000000000000e+02,2.916666666666666852e-01,2.090537297673151897e+03,1.469659015698131377e+01,2.817011022590216029e+01,4.747746831482253619e+05,1.232008555212068224e+01,6.500781472230359626e+00,2.103010049439547302e+01,1.836651351135770271e+00,2.213360315170947601e+01,7.315343414548046930e+00,1.015644835401279478e+00,4.154719314942583730e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e-01,2.500000000000000000e-01,1.050000000000000044e+00,1.000000000000000000e+00,2.315573294525542281e+01,0.000000000000000000e+00,1.075000000000000178e+00,1.661887725977033492e+00,8.632981100910875227e+01,1.021838151365224157e+00,1.422464173895524482e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.876054687454368874e-01,4.571192211699528496e-01,6.057451712800514532e-01,1.005698950687267557e+00,8.815911004846114229e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.540135855238784046e-01,8.352782725745726278e-02,8.352782725745726111e+01,5.669498428357555753e+01,9.669440985041288794e-01,1.017716184863477480e+00,9.698598311464715627e-01,8.130775376068455351e-01,1.006969696740747988e+00,4.154724631841493765e-01,1.015646474962144552e+00,1.069498428392538614e+01,0.000000000000000000e+00,1.800000000000000000e+01,5.669498428392538614e+01,3.498286105241277255e-10,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.257220456752651483e+00,2.141307439840860916e+00,2.543044783109619011e+00,1.188153417970670134e+01,4.684352222950479927e+00,7.197181956756221410e+00,9.057874123436460145e-02,2.999999999999999737e-04,2.858243263569675285e-01,-8.235971738451879423e-04,2.863961206300053064e+01,9.142384423399056992e-01,2.065575929815857137e+00,2.075445052833352122e+00,2.065575929815857137e+00,5.512983287178485625e+01,1.102596657435697168e+08,1.037722526416676061e+02,2.075445052833352089e+08,2.413395189441089173e+01,1.830360374078633754e+02,9.938671291749123782e-01,1.038573074108872696e+01,1.086616004830798232e+00,5.463404989322825367e-01,1.627169351810975773e+00,1.050000000000000044e+00,7.245820236604491038e-01,1.142163395223975364e+00,4.176391362872863056e+01,1.246417389552448185e+00,1.260000000000000009e-01,9.938671284431106479e-01,1.012707310132596517e+00,1.000000000000000000e+00,1.061501301336625236e+00,9.717078457417560600e-01,9.846600667382185978e-01
4.500000000000000000e+02,3.125000000000000000e-01,2.085742572071665109e+03,1.466288248988715104e+01,2.817010979264946258e+01,4.747711202420399641e+05,1.232008536032244272e+01,6.500781369372697682e+00,2.103012193422961928e+01,1.836651321477025256e+00,2.213360254126017779e+01,7.315343212789380267e+00,1.015645719929445967e+00,4.154737893434076179e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e-01,2.500000000000000000e-01,1.050000000000000044e+00,1.000000000000000000e+00,2.315573230661557247e+01,0.000000000000000000e+00,1.075000000000000178e+00,1.661895157373630472e+00,8.632988619400290986e+01,1.021838151365224157e+00,1.422464221144909118e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.876055354127491137e-01,4.571193406018711491e-01,6.057451707876612135e-01,1.005698950043783180e+00,8.815911003320706651e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.540135855238784046e-01,8.352782697428155767e-02,8.352782697428155245e+01,5.669498424731746411e+01,9.669441490309811371e-01,1.017716184863477480e+00,9.698598533126283616e-01,8.130789580284923934e-01,1.006969744055794314e+00,4.154740381636372604e-01,1.015646118462125713e+00,1.069498424766729272e+01,0.000000000000000000e+00,1.800000000000000000e+01,5.669498424766729272e+01,3.498286105241277255e-10,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.257220199853549936e+00,2.141308065843800179e+00,2.543044302674284829e+00,1.188153453408981441e+01,4.684352368518085008e+00,7.197182165571729406e+00,9.057874341803802409e-02,2.999999999999999737e-04,2.858241028207348933e-01,-8.235827912756957941e-04,2.863961162252695303e+01,9.142386812037422983e-01,2.065575894470316420e+00,2.075445020698877041e+00,2.065575894470316420e+00,5.512983227519867313e+01,1.102596645503973514e+08,1.037722510349438494e+02,2.075445020698876977e+08,2.413395138079904356e+01,1.830360346909415625e+02,9.938671552154189071e-01,1.038573038698325313e+01,1.086616004830798232e+00,5.463405070419665721e-01,1.627169338965792855e+00,1.050000000000000044e+00,7.245820206389410600e-01,1.142163407171275402e+00,4.176391348714077623e+01,1.246422114490911781e+00,1.260000000000000009e-01,9.938671544836171767e-01,1.012707275603952350e+00,1.000000000000000000e+00,1.061501290575024292e+00,9.717075145158098337e-01,9.846600667382185978e-01
4.800000000000000000e+02,3.333333333333333148e-01,2.080947850033264331e+03,1.462917512711410772e+01,2.817010961716226092e+01,4.747676787183824927e+05,1.232008528255379964e+01,6.500781327608169846e+00,2.103013236585588785e+01,1.836651309412869360e+00,2.213360226737120584e+01,7.315343122266753539e+00,1.015645874167901752e+00,4.154746052448936577e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e-01,2.500000000000000000e-01,1.050000000000000044e+00,1.000000000000000000e+00,2.315573202007841047e+01,0.000000000000000000e+00,1.075000000000000178e+00,1.661898420979574631e+00,8.632989930427164893e+01,1.021838151365224157e+00,1.422464241457045375e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.876055461816685366e-01,4.571193614276500838e-01,6.057451705686608401e-01,1.005698949755072347e+00,8.815911002664239549e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.540135855238784046e-01,8.352782685369970761e-02,8.352782685369970750e+01,5.669498423187803837e+01,9.669441578415313154e-01,1.017716184863477480e+00,9.698598562423851321e-01,8.130795818249716422e-01,1.006969752306288157e+00,4.154747152348458594e-01,1.015645965012270224e+00,1.069498423222787409e+01,0.000000000000000000e+00,1.800000000000000000e+01,5.669498423222787409e+01,3.498357159514853265e-10,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.257220170876129917e+00,2.141308192074216965e+00,2.543044239173938958e+00,1.188153468660033774e+01,4.684352431248155924e+00,7.197182255352181812e+00,9.057874436333063217e-02,2.999999999999999737e-04,2.858240682978090419e-01,-8.235764749848764263e-04,2.863961144411496562e+01,9.142387228553001677e-01,2.065575878611909388e+00,2.075445006281171789e+00,2.065575878611909388e+00,5.512983200255575156e+01,1.102596640051115006e+08,1.037722503140585815e+02,2.075445006281171739e+08,2.413395115265732471e+01,1.830360334692716435e+02,9.938671668989570440e-01,1.038573023438705789e+01,1.086616004830798232e+00,5.463405106885040885e-01,1.627169334186410410e+00,1.050000000000000044e+00,7.245820193523230257e-01,1.142163412319775917e+00,4.176391342684984664e+01,1.246424145704537523e+00,1.260000000000000009e-01,9.938671661671553137e-01,1.012707260724375224e+00,1.000000000000000000e+00,1.061501285746639711e+00,9.717073721244045004e-01,9.846600667382185978e-01
5.100000000000000000e+02,3.541666666666666852e-01,2.076153128194923283e+03,1.459546788680765239e+01,2.817010954540826262e+01,4.747643544298257912e+05,1.232008525073492677e+01,6.500781310505431954e+00,2.103013763140024750e+01,1.836651304467061818e+00,2.213360214859489261e+01,7.315343083010174219e+00,1.015645887867390185e+00,4.154749548179492713e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e-01,2.500000000000000000e-01,1.050000000000000044e+00,1.000000000000000000e+00,2.315573189581700930e+01,0.000000000000000000e+00,1.075000000000000178e+00,1.661899819271797085e+00,8.632990046872816947e+01,1.021838151365224157e+00,1.422464250064561213e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.876055466557098983e-01,4.571193632773995486e-01,6.057451704741232401e-01,1.005698949629868277e+00,8.815911002385887763e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.540135855238784046e-01,8.352782680287457184e-02,8.352782680287457140e+01,5.669498422537036930e+01,9.669441586240860032e-01,1.017716184863477480e+00,9.698598559754414428e-01,8.130798490901822717e-01,1.006969753039098636e+00,4.154750021520404180e-01,1.015645899940268437e+00,1.069498422572017660e+01,0.000000000000000000e+00,1.800000000000000000e+01,5.669498422572017660e+01,3.498072942420549225e-10,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.257220177217154067e+00,2.141308212906943176e+00,2.543044244959747680e+00,1.188153475126735259e+01,4.684352457866690855e+00,7.197182293400661734e+00,9.057874476527202900e-02,2.999999999999999737e-04,2.858240677425936127e-01,-8.235737687740333351e-04,2.863961137116506706e+01,9.142387265547990971e-01,2.065575871734658620e+00,2.075445000028704357e+00,2.065575871734658620e+00,5.512983188319190475e+01,1.102596637663838118e+08,1.037722500014352249e+02,2.075445000028704405e+08,2.413395105424142528e+01,1.830360329388685727e+02,9.938671719657093950e-01,1.038573016963522377e+01,1.086616004830798232e+00,5.463405122716933349e-01,1.627169332336847685e+00,1.050000000000000044e+00,7.245820188100146053e-01,1.142163414504462349e+00,4.176391340143728570e+01,1.246425006456121309e+00,1.260000000000000009e-01,9.938671712339076647e-01,1.012707254410456725e+00,1.000000000000000000e+00,1.061501283652733774e+00,9.717073117843089136e-01,9.846600667382185978e-01
5.400000000000000000e+02,3.750000000000000000e-01,2.071358406092483619e+03,1.456176069320715172e+01,2.817010951317025658e+01,4.747611432349964743e+05,1.232008523643860265e+01,6.500781302820743512e+00,2.103014044717975040e+01,1.836651302244663109e+00,2.213360209459237993e+01,7.315343065161886038e+00,1.015645890272171670e+00,4.154751136032992509e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e-01,2.500000000000000000e-01,1.050000000000000044e+00,1.000000000000000000e+00,2.315573183932065859e+01,0.000000000000000000e+00,1.075000000000000178e+00,1.661900454413197004e+00,8.632990067313458837e+01,1.021838151365224157e+00,1.422464253968094567e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.876055465692732627e-01,4.571193636021009254e-01,6.057451704311623830e-01,1.005698949572943368e+00,8.815911002259644302e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.540135855238784046e-01,8.352782677983904003e-02,8.352782677983904591e+01,5.669498422242083535e+01,9.669441587614541200e-01,1.017716184863477480e+00,9.698598557432123179e-01,8.130799704890396828e-01,1.006969753167734627e+00,4.154751322698189142e-01,1.015645870427615227e+00,1.069498422277068528e+01,0.000000000000000000e+00,1.800000000000000000e+01,5.669498422277068528e+01,3.498499268062005285e-10,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.257220181465014797e+00,2.141308219946943758e+00,2.543044249993147154e+00,1.188153478059599699e+01,4.684352469940090913e+00,7.197182310655906079e+00,9.057874494761221362e-02,2.999999999999999737e-04,2.858240685281323579e-01,-8.235725395422015607e-04,2.863961133838976281e+01,9.142387272042018509e-01,2.065575868607866461e+00,2.075444997185974305e+00,2.065575868607866461e+00,5.512983182886662092e+01,1.102596636577332467e+08,1.037722498592987250e+02,2.075444997185974419e+08,2.413395100952169869e+01,1.830360326976870340e+02,9.938671742693453437e-01,1.038573014026565744e+01,1.086616004830798232e+00,5.463405129915912539e-01,1.627169331506949090e+00,1.050000000000000044e+00,7.245820185642239952e-01,1.142163415495373258e+00,4.176391338991952296e+01,1.246425396809456743e+00,1.260000000000000009e-01,9.938671735375436134e-01,1.012707251546645315e+00,1.000000000000000000e+00,1.061501282700724413e+00,9.717072844199012849e-01,9.846600667382185978e-01
5.700000000000000000e+02,3.958333333333333148e-01,2.066563683917982416e+03,1.452805352120617322e+01,2.817010949914651263e+01,4.747580404086572235e+05,1.232008523021560542e+01,6.500781299472833119e+00,2.103014197923443618e+01,1.836651301275413317e+00,2.213360206977411337e+01,7.315343056959240364e+00,1.015645881239362724e+00,4.154751858898970696e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e-01,2.500000000000000000e-01,1.050000000000000044e+00,1.000000000000000000e+00,2.315573181335628306e+01,0.000000000000000000e+00,1.075000000000000178e+00,1.661900743559588278e+00,8.632989990534582603e+01,1.021838151365224157e+00,1.422464255725297448e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.876055457296516682e-01,4.571193623824617025e-01,6.057451704114982238e-01,1.005698949546781851e+00,8.815911002202785340e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.540135855238784046e-01,8.352782676952059948e-02,8.352782676952060115e+01,5.669498422109966640e+01,9.669441582454738615e-01,1.017716184863477480e+00,9.698598553433191993e-01,8.130800257555206301e-01,1.006969752684553354e+00,4.154751908432482987e-01,1.015645857133705920e+00,1.069498422144950212e+01,0.000000000000000000e+00,1.800000000000000000e+01,5.669498422144950212e+01,3.498357159514853265e-10,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.257220187023043945e+00,2.141308216721211188e+00,2.543044258660537515e+00,1.188153479380576982e+01,4.684352475381748704e+00,7.197182318424021119e+00,9.057874503003396360e-02,2.999999999999999737e-04,2.858240716374935708e-01,-8.235719799379427955e-04,2.863961132413228583e+01,9.142387247649234050e-01,2.065575867170867053e+00,2.075444995879523358e+00,2.065575867170867053e+00,5.512983180369383973e+01,1.102596636073876768e+08,1.037722497939761723e+02,2.075444995879523456e+08,2.413395098906486069e+01,1.830360325867348763e+02,9.938671753280413634e-01,1.038573012702836529e+01,1.086616004830798232e+00,5.463405133227700050e-01,1.627169331166323341e+00,1.050000000000000044e+00,7.245820184541253983e-01,1.142163415941991111e+00,4.176391338476030057e+01,1.246425572529744841e+00,1.260000000000000009e-01,9.938671745962396331e-01,1.012707250255883817e+00,1.000000000000000000e+00,1.061501282263203283e+00,9.717072721016197789e-01,9.846600667382185978e-01
6.000000000000000000e+02,4.166666666666666852e-01,2.061768961679657423e+03,1.449434636196873072e+01,2.817010949588990698e+01,4.747550434995027608e+05,1.232008522876582468e+01,6.500781298689505938e+00,2.103014265881856559e+01,1.836651301047409035e+00,2.213360206254667162e+01,7.315343054570509373e+00,1.015645868093162374e+00,4.154752061506324368e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e-01,2.500000000000000000e-01,1.050000000000000044e+00,1.000000000000000000e+00,2.315573180579508161e+01,0.000000000000000000e+00,1.075000000000000178e+00,1.661900824602529747e+00,8.632989878791880756e+01,1.021838151365224157e+00,1.422464256194035386e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.876055446557646889e-01,4.571193606074189786e-01,6.057451704058648412e-01,1.005698949539163500e+00,8.815911002187579726e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.540135855238784046e-01,8.352782676682923846e-02,8.352782676682923579e+01,5.669498422075505317e+01,9.669441574945246698e-01,1.017716184863477480e+00,9.698598549231288724e-01,8.130800412457972470e-01,1.006969751981339423e+00,4.154752064678461920e-01,1.015645853577284985e+00,1.069498422110489599e+01,0.000000000000000000e+00,1.800000000000000000e+01,5.669498422110489599e+01,3.498428213788429275e-10,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.257220192375809287e+00,2.141308209073501612e+00,2.543044267767857303e+00,1.188153479733819928e+01,4.684352476841358914e+00,7.197182320496840369e+00,9.057874505253846187e-02,2.999999999999999737e-04,2.858240753920480159e-01,-8.235718230901641068e-04,2.863961132082140537e+01,9.142387212148379572e-01,2.065575866752392464e+00,2.075444995499066358e+00,2.065575866752392464e+00,5.512983179612213291e+01,1.102596635922442675e+08,1.037722497749533233e+02,2.075444995499066412e+08,2.413395098321894494e+01,1.830360325542943656e+02,9.938671756363489651e-01,1.038573012347774061e+01,1.086616004830798232e+00,5.463405134196011037e-01,1.627169331114798334e+00,1.050000000000000044e+00,7.245820184254078145e-01,1.142163416061787062e+00,4.176391338341461790e+01,1.246425619403538576e+00,1.260000000000000009e-01,9.938671749045472348e-01,1.012707249909664098e+00,1.000000000000000000e+00,1.061501282135790980e+00,9.717072688156900284e-01,9.846600667382185978e-01
